id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300464033,"Snipperclips - Cut it out, together!",2017-03-03,E,Puzzle,"Cut paper characters into new shapes to solve dynamic puzzles and play activities in a wonderfully creative and imaginative world. Work together with friends to cut paper characters into new shapes and solve puzzles – Communicate and cooperate (or not) and move the paper characters on the screen. Get creative and cut shapes out of each other to interact with the environment, move objects, and solve puzzles.",Nintendo Switch,80.0,61.0,Generally favorable,82.0,392,Generally favorable,80,SFB Games,Nintendo
1300228300,The Banner Saga,2014-01-14,T,Turn-Based Tactics,Live through an epic role-playing Viking saga where your strategic choices directly affect your personal journey. Make allies as you travel with your caravan across this stunning yet harsh landscape. Carefully choose those who will help fight a new threat that jeopardizes an entire civilization.,"iOS (iPhone/iPad),PC,PlayStation 4,Xbox One,Nintendo Switch",80.0,74.0,Generally favorable,80.0,876,Generally favorable,"92,80,79,76,80",Stoic,Versus Evil
1300043956,WWE SmackDown vs. Raw 2010,2009-10-20,T,Wrestling,"CREATE-A-SUPERSTAR REDESIGN - The franchise’s renowned customization interface delivers a new look, improved graphical quality and a host of new parts, allowing players to create Superstars who are comparable in quality with their WWE counterparts.  Take creation one step further with a new Paint Tool to detail created Superstars with original tattoos, logos and other unique designs. SHARE THE CREATIVITY - Share created content with the WWE Universe by uploading created Superstars, entrances, finishing moves, highlight reels, created storylines and more.  Utilize the keyword search engine to view created content from around the world and download for use both offline and online. SUPERSTAR THREADS - For the first time in franchise history, create alternate ring gear for Superstars by customizing the colors of shirts, logos, face paint, elbow pads, boots and much more.  Save the alternate looks for use throughout the game and online to show off the Superstars in grand fashion. [THQ]","Xbox 360,Wii,PlayStation 3,DS,iOS (iPhone/iPad)",80.0,59.0,Generally favorable,80.0,68,Generally favorable,"80,78,81,75,42",Yuke's,THQ
1300034098,Sam & Max Episode 202: Moai Better Blues,2008-01-10,T,Point-and-Click,"A surprise trip to the tropics turns into a working vacation when Sam & Max sign up to stop a massive volcano eruption. Will their special blend of bewildering wit and renegade justice be enough to win over the gods, not to mention the locals? [GameTap]",PC,80.0,30.0,Generally favorable,72.0,16,Mixed or average,80,Telltale Games,"Telltale Games,GameTap"
1300029701,Final Fantasy Tactics A2: Grimoire of the Rift,2008-06-24,E10+,Turn-Based Tactics,"School is out for the summer, but mischievous Luso Clemens must first face detention to make up for his misbehavior. Alone in the library, he stumbles upon an ancient book with magical powers that summons him to the mystical land of Ivalice. Warped into the middle of a battlefield, Luso joins Cid and his clan to set off on an adventurous journey looking for a way home. Explore the fantastic world of Ivalice and join forces with famous heroes from FINAL FANTASY  XII – Vaan, Penelo and Al-Cid. All-new content and enhancements, including polished game mechanics, new jobs, new classes, and a new clan system that enrich the Ivalice experience for fans and newcomers alike. The North American release will allow players to command characters in battle and navigate through menus all with a tap of the stylus 
Witness vibrant and colorful visuals in dual-screen presentation, made possible by Nintendo DS. Increased replay value with up to 400 available quests, allowing players to immerse themselves in a multi-faceted storyline. [Square Enix]",DS,80.0,47.0,Generally favorable,80.0,125,Generally favorable,80,Square Enix,Square Enix
1300519427,F.I.S.T.: Forged In Shadow Torch,2021-09-07,E10+,Metroidvania,"Six years ago, the Machine Legion invaded and colonized the Torch City, which was originally inhabited by animals. Rayton, the former soldier in the resistance war, has been living in seclusion since then. After his friend is forcibly arrested, Rayton reclaims his mechanical fist and steps to his journey fighting back. And he never expects that he has been involved in a bigger scheme between the mafia, the rebellion, and the legion.

Exploring the Metroidvania game world with a dozen of areas with distinguishing vision themes and level designs. Earning the rewards by conquering the challenges of combats, puzzles and platformers in countless chambers, tunnels and shortcuts.

Interconnected and automatically loading game map makes the detailed Torch City more convincing and beautiful.","PlayStation 4,PC,PlayStation 5,Nintendo Switch",80.0,35.0,Generally favorable,76.0,196,Generally favorable,"66,81,80,79",TIGAMES,"bilibili,Microids,Game Source Entertainment,Shanghai Hode Information Technology Co.,Ltd."
1300419526,Age of Wonders III - Eternal Lords,2015-04-14,,Turn-Based Strategy,"Eternal Lords is the major, second expansion for the acclaimed strategy game Age of Wonders III. With the introduction of the Tigran and Frostling races and the new Necromancer class, players must adapt to a world on the brink of cataclysmic change. New features such as the Race Governance system, which allows players to tailor features of each race in their empire to meet their strategic needs, add new layers of depth to empire development and diplomacy. ",PC,80.0,10.0,Generally favorable,84.0,124,Generally favorable,80,Triumph Studios,Triumph Studios
1300475766,Pinball FX3: Bethesda Pinball,2018-04-04,,Pinball,,Nintendo Switch,80.0,8.0,Generally favorable,83.0,7,Generally favorable,80,Zen Studios,Zen Studios
1300042765,Tiger Woods PGA Tour 10,2009-06-08,E,Golf Sim,"Tiger Woods PGA Tour 10 takes golf fans inside-the-ropes to experience the drama and emotion of tournament golf. In addition, the U.S. Open, a USGA championship, and the USGA’s Rules of Golf is available in Tiger Woods PGA Tour 10 for the first time in franchise history. As you hear the roar of the crowd from the next hole over, can you handle the mounting pressure while you stand over your tournament-winning putt? Expanded crowds surround every hole; adding to the tension and excitement of each shot. A first for the franchise, real-time weather is reflected on every course, ensuring the in-game experience matches that of the current weather conditions. Tiger Woods PGA Tour 10 also features a television broadcast style presentation, which include instantaneous updates and a new announcer team of ESPN’s Scott Van Pelt and the Golf Channel’s Kelly Tilghman. [Electronic Arts]","PSP,Xbox 360,PlayStation 3,Wii",80.0,51.0,Generally favorable,53.0,6,Mixed or average,"70,80,81,88",EA Tiburon,Electronic Arts
1300020156,Hot Shots Golf Fore!,2004-08-17,E,Golf,"(Also known as ""Minna No Golf 4,"" or ""Everybody's Golf 4"") Join in on the off-the-wall fun, true-to-life physics and new Online gameplay. With more courses and more characters than ever before Hot Shots Golf FORE! delivers more of what HSG fanatics have grown to love. Join a full cast of off-the-wall characters from the Clubhouse. 34 in all. Enjoy a variety of 15 different courses, from challenging 18-hole layouts, par 3 executive courses, and back by popular demand, Miniature Golf. Breathtaking graphics feature fully detailed course layouts with tree-lined fairways, manicured greens and treacherous hazards. Brilliant lighting effects and dramatic camera angles add energy and drama to spectacular shots and untimely 'shanks'. True-to-life golf physics and touch sensitive controls demand your careful consideration to golf?s many variables, such as wind, ball lie and course elevation. Intuitive controls and adjustable difficulty settings provide easy access for hackers and challenging gameplay for seasoned veterans. Fast paced arcade style gameplay eliminates waiting for load times...or slow foursomes. Test your golf skills in several different modes including, Tour, VS, and Training modes. Online play...Share the course with thousands of Hot Shots Golf fanatics from across the nation. [Sony]",PlayStation 2,80.0,46.0,Generally favorable,85.0,11,Generally favorable,80,Clap Hanz,"SCEA,SCEI,SCEE,SCE Australia,SCE Korea"
1300045414,Osmos,2009-08-18,E,Puzzle,"Enter the ambient world of Osmos: elegant, physics-based gameplay, dreamlike visuals, and a minimalist, electronic soundtrack. Your objective is to grow by absorbing other motes. Propel yourself by ejecting matter behind you. But be wise: ejecting matter also shrinks you. Relax - good things come to those who wait. [Steam]","PC,iOS (iPhone/iPad),iOS (iPhone/iPad)",80.0,22.0,Generally favorable,70.0,110,Mixed or average,"80,90,88",Hemisphere Games,Hemisphere Games
1300516185,Assassin's Creed Valhalla,2020-11-10,M,Open-World Action,"Build your own Viking Legend. Become Eivor, a Viking raider raised to be a fearless warrior, and lead your clan from icy desolation in Norway to a new home amid the lush farmlands of ninth-century England. Find your settlement and conquer this hostile land by any means to earn a place in Valhalla. England in the age of the Vikings is a fractured nation of petty lords and warring kingdoms. Beneath the chaos lies a rich and untamed land waiting for a new conqueror. Will it be you? Write Your Viking Saga. Blaze your own path across England with advanced RPG mechanics. Fight brutal battles, lead fiery raids or use strategy and alliances with other leaders to bring victory. Every choice you make in combat and conversation is another step on the path to greatness. Lead Epic Raids. Lead a crew of raiders and launch lightning-fast surprise attacks against Saxon armies and fortresses. Claim the riches of your enemies' lands for your clan and expand your influence far beyond your growing settlement. ENGAGE IN VISCERAL COMBAT. Unleash the ruthless fighting style of a Viking warrior as you dual-wield axes, swords, or even shields against relentless foes. Decapitate opponents in close-quarters combat, riddle them with arrows, or assassinate them with your Hidden Blade. Grow Your Settlement. Your clan's new home grows with your legend. Customise your settlement by building upgradable structures. Unlock new features and quests by constructing a barracks, a blacksmith, a tattoo parlour, and much more. Share Your Custom Raider. Recruit mercenary Vikings designed by other players or create and customise your own to share online. Sit back and reap the rewards when they fight alongside your friends in their game worlds. A Dark Age Open World. Sail across the icy North Sea to discover and conquer the broken kingdoms of England. Immerse yourself in activities like hunting and drinking games or engage in traditional Norse competitions like flyting – or, as it's better known, verbally devastating rivals through the art of the Viking rap battle. [Ubisoft]","PlayStation 4,Xbox One,Xbox Series X,PlayStation 5,PC",80.0,50.0,Generally favorable,60.0,3218,Mixed or average,"80,82,84,84,82",Ubisoft Montreal,Ubisoft
